ID,Grade Level,Title (Raw Strings),Title (Clean),Salary (Minimum),Salary (Increment),Salary (Maximum),Reference,Effective Date (YYYY-MM-DD)
MMR_CIVSRVT_0281,8,ကျန်းမာရေးမှူး(၁),ကျန်းမာရေးမှူး(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0282,8,ဆေးစပ်(၁)ဆေးဘက်ဆိုင်ရာကျွမ်းကျင်(၁),ဆေးစပ်(၁)ဆေးဘက်ဆိုင်ရာကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0283,8,အနာကြီးရောဂါစောင့်ရှောက်ရေးမှူး(၁),အနာကြီးရောဂါစောင့်ရှောက်ရေးမှူး(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0284,8,ပိုးမွှားစုံစမ်းရေးမှူး,ပိုးမွှားစုံစမ်းရေးမှူး," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0285,8,ပြည်သူ့ကျန်းမာရေးဆရာမကြီး,ပြည်သူ့ကျန်းမာရေးဆရာမကြီး," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0286,8,အကြီးတန်းသတင်းထောက်,အကြီးတန်းသတင်းထောက်," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0287,8,ပုံနှိပ်ကျွမ်းကျင်(၁),ပုံနှိပ်ကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0288,8,စာပေလက်ထောက် (၁),စာပေလက်ထောက် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0289,8,ဓာတ်ပုံကျွမ်းကျင်(၁),ဓာတ်ပုံကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0290,8,အသံလွှင့်ကျွမ်းကျင်(၁),အသံလွှင့်ကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0291,8,ရုပ်သံကျွမ်းကျင်(၁),ရုပ်သံကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0292,8,ဗီဒီယိုကျွမ်းကျင် (၁),ဗီဒီယိုကျွမ်းကျင် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0293,8,အနုပညာရှင် (၁),အနုပညာရှင် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0294,8,ရိုးရာပန်းပညာရှင် (၁),ရိုးရာပန်းပညာရှင် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0295,8,စာကြည့်တိုက်လက်ထောက် (၁),စာကြည့်တိုက်လက်ထောက် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0296,8,ပြတိုက်လက်ထောက် (၁),ပြတိုက်လက်ထောက် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0297,8,မော်ကွန်းထိန်းလက်ထောက် (၁),မော်ကွန်းထိန်းလက်ထောက် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0298,8,လူမှုဝန်ထမ်း (၁),လူမှုဝန်ထမ်း (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0299,8,သာသနာရေးလက်ထောက်(၁),သာသနာရေးလက်ထောက်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0300,8,အကြီးတန်းစုံစမ်းရေးမှူး/အရောင်း(၁),အကြီးတန်းစုံစမ်းရေးမှူး/အရောင်း(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0301,8,စားဖိုမှူး(၁),စားဖိုမှူး(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0302,8,စားပွဲထိုး (၁),စားပွဲထိုး (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0303,8,ဧည့်ကြို (၁),ဧည့်ကြို (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0304,8,မုန့်ဖုတ် (၁),မုန့်ဖုတ် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0305,8,ဧည့်လမ်းညွှန် (၁),ဧည့်လမ်းညွှန် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0306,8,မျက်မှန်ကျွမ်းကျင်(၁),မျက်မှန်ကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0307,8,သားခုတ် (၁),သားခုတ် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0308,8,အဝတ်လျှော် (၁),အဝတ်လျှော် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0309,8,အခမ်းအနားပြင် (၁),အခမ်းအနားပြင် (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0310,8,စက်ချုပ်(၁),စက်ချုပ်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0311,8,အခန်းထိန်း (၁),အခန်းထိန်း (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0312,8,ကျွမ်းကျင်(၁),ကျွမ်းကျင်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0313,8,စစ်ဆေးရေးမှူး(၁),စစ်ဆေးရေးမှူး(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0314,8,စိစစ်ရေးမှူး(၁),စိစစ်ရေးမှူး(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0315,8,စကားပြန်(၁),စကားပြန်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0316,8,ဘာသာပြန်(၁),ဘာသာပြန်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0317,8,သံရုံးအုပ်,သံရုံးအုပ်," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0318,8,အကြီးတန်းလက်ရေးတိုလက်နှိပ်စက်ရိုက်,အကြီးတန်းလက်ရေးတိုလက်နှိပ်စက်ရိုက်," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0319,8,ဈေးတာဝန်ခံ (၁),ဈေးတာဝန်ခံ (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0320,8,အခွန်ကောက်(၁),အခွန်ကောက်(၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0321,8,စည်းကမ်းထိန်း (၁),စည်းကမ်းထိန်း (၁)," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0322,8,ဒု-ရဲအုပ် ,ဒုတိယရဲအုပ် ," 234,000 "," 2,000 "," 244,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0323,9,ဒု-ဦးစီးမှူး,ဒုတိယဦးစီးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0324,9,ဒု-ကြီးကြပ်ရေးမှူး,ဒုတိယကြီးကြပ်ရေးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0325,9,ဌာနစိတ်မှူး,ဌာနစိတ်မှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0326,9,အငယ်တန်းလက်ထောက်,အငယ်တန်းလက်ထောက်," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0327,9,ဌာနခွဲစာရေး,ဌာနခွဲစာရေး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0328,9,စနစ်သရုပ်ခွဲမှူး,စနစ်သရုပ်ခွဲမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0329,9,အငယ်တန်းလက်ရေးတိုလက်နှိပ်စက်ရိုက်,အငယ်တန်းလက်ရေးတိုလက်နှိပ်စက်ရိုက်," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0330,9,ကွန်ပျူတာစီစဉ်ရေးမှူး,ကွန်ပျူတာစီစဉ်ရေးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0331,9,ကွန်ပျူတာလုပ်ဆောင်ရေးမှူး,ကွန်ပျူတာလုပ်ဆောင်ရေးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0332,9,စာရင်းကိုင်(၂),စာရင်းကိုင်(၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0333,9,စာရင်းစစ်(၂),စာရင်းစစ်(၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0334,9,ဒု-စာရင်းစစ်မှူး,ဒုတိယစာရင်းစစ်မှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0335,9,ငွေကိုင် (၂),ငွေကိုင် (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0336,9,ပစ္စည်းထိန်း (၂),ပစ္စည်းထိန်း (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0337,9,လုံခြုံရေး (၂),လုံခြုံရေး (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0338,9,ကြီးကြပ်ရေးမှူး,ကြီးကြပ်ရေးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0339,9,သိုလှောင်ရုံမှူး (၂),သိုလှောင်ရုံမှူး (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0340,9,ဒု-မီးသတ်ဦးစီးမှူး,ဒုတိယမီးသတ်ဦးစီးမှူး," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0341,9,ယန္တရားမောင်း (၂),ယန္တရားမောင်း (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0342,9,စက်မောင်း (၂),စက်မောင်း (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0343,9,ယာဉ်မောင်း (၂),ယာဉ်မောင်း (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0344,9,ယာဉ်မောင်းစက်ပြင် (၂),ယာဉ်မောင်းစက်ပြင် (၂)," 216,000 "," 2,000 "," 226,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
